
$GPRMC,202301.000,A,3902.6480,N,09423.9479,W,16.08,280.64,261116,,,A*47
$GPGGA,202301.094,3902.6502,N,09423.9499,W,1,03,3.37,180.5,M,-30.6,M,,*59
$GPRMC,202301.094,A,3902.6502,N,09423.9499,W,16.29,281.14,261116,,,A*4A
$GPGGA,202307.000,3902.6606,N,09423.9917,W,1,03,3.37,180.6,M,-30.6,M,,*5D
$GPRMC,202307.000,A,3902.6606,N,09423.9917,W,19.67,281.39,261116,,,A*47
$GPGGA,202307.096,3902.6630,N,09423.9942,W,1,03,3.37,180.6,M,-30.6,M,,*57
$GPRMC,202307.096,A,3902.6630,N,09423.9942,W,19.97,281.22,261116,,,A*48
$GPGGA,202313.000,3902.6726,N,09424.0400,W,1,03,3.37,180.6,M,-30.6,M,,*5E
$GPRMC,202313.000,A,3902.6726,N,09424.0400,W,21.39,280.32,261116,,,A*4E
$GPGGA,202313.096,3902.6751,N,09424.0434,W,1,03,3.37,180.6,M,-30.6,M,,*56
$GPRMC,202313.096,A,3902.6751,N,09424.0434,W,22.23,280.24,261116,,,A*49
$GPGGA,202319.000,3902.6801,N,09424.0925,W,1,03,3.37,180.6,M,-30.6,M,,*54
$GPRMC,202319.000,A,3902.6801,N,09424.0925,W,23.00,274.80,261116,,,A*4E
$GPGGA,202319.092,3902.6804,N,09424.0944,W,1,03,3.37,180.6,M,-30.6,M,,*5D
$GPRMC,202319.092,A,3902.6804,N,09424.0944,W,23.08,273.80,261116,,,A*48
$GPGGA,202325.000,3902.6769,N,09424.1448,W,1,03,3.38,180.7,M,-30.6,M,,*53
$GPRMC,202325.000,A,3902.6769,N,09424.1448,W,24.01,264.97,261116,,,A*46
$GPGGA,202325.091,3902.6762,N,09424.1464,W,1,03,3.38,180.7,M,-30.6,M,,*5E
$GPRMC,202325.091,A,3902.6762,N,09424.1464,W,24.13,263.68,261116,,,A*4F
$GPGGA,202331.000,3902.6680,N,09424.1948,W,1,03,3.38,180.7,M,-30.5,M,,*5E
$GPRMC,202331.000,A,3902.6680,N,09424.1948,W,23.57,258.08,261116,,,A*45
$GPGGA,202331.091,3902.6666,N,09424.1950,W,1,03,3.38,180.7,M,-30.5,M,,*57
